ID,f1_comunicazione,f2_costo,W1_semiasse_maggiore_km,W1_eccentricita,W1_inclinazione_deg,W1_arg_perigeo_deg,W1_qualita_eta,W2_semiasse_maggiore_km,W2_eccentricita,W2_inclinazione_deg,W2_arg_perigeo_deg,W2_qualita_eta,W1_sat_per_piano,W1_num_piani,W1_phasing,W1_tot_satelliti,W2_sat_per_piano,W2_num_piani,W2_phasing,W2_tot_satelliti,rover_indices,satelliti_totali
0,0.732490678425547,0.6760660529830396,9873.609581158786,0.012231841083950125,31.608445713971744,224.8369031677081,988.1581629643676,18423.737325863658,0.08595180304842928,27.401329441302437,245.83992202646996,966.8134242148337,6,7,7,42,9,3,3,27,"[66, 0, 13, 98]",69
1,0.7332732709411934,0.657822612660138,9905.885448223187,0.012493572836641436,33.360771290771574,194.74954608895212,985.2092605060573,21960.88115675634,0.0831554080256217,27.889726835357845,320.68584756691047,976.8107720656112,5,8,2,40,9,3,2,27,"[66, 0, 13, 98]",67
2,0.7318533876324137,0.7346642069778987,9871.824266816757,0.012186618688111519,34.32842940318907,203.5186541693717,978.2674919496219,18423.737325863658,0.07312319150528013,27.470435119808222,246.77352467168913,981.8363364521491,8,6,7,48,9,3,3,27,"[66, 0, 13, 98]",75
3,0.7357688878519673,0.580167356474932,9846.546648397823,0.009804974516357078,31.22135268252003,70.79129158757294,988.4357096003301,21960.88115675634,0.08289857094319245,27.88976612268668,320.68584756691047,977.2886274178755,4,8,2,32,9,3,2,27,"[66, 0, 13, 98]",59
4,0.7369556499244004,0.5656872398685815,9846.558616472352,0.015296436755325146,34.317317213716265,69.00670063237823,944.2896342116971,21960.88115675634,0.08286618626037179,27.88041657248807,320.58034454644763,975.9798404475495,4,8,1,32,9,3,2,27,"[66, 0, 13, 98]",59
5,0.7373302884117753,0.5395741639171353,9846.724957378194,0.015396593920276737,31.27594520490035,72.41351983699377,985.2704862231959,21960.88115675634,0.0829095412326157,27.896227532647504,320.68584756691047,976.6608436097794,4,7,2,28,9,3,2,27,"[66, 0, 13, 98]",55
6,0.738446115038831,0.536713455690491,9846.727503172604,0.015250329121534194,31.26740566145121,70.8109701947486,987.4078649008077,21960.88115675634,0.08241308387248483,27.88973819896763,320.68584756691047,963.8490871046845,4,7,2,28,9,3,2,27,"[66, 0, 13, 98]",55
7,0.7395368028356448,0.5325982201243307,9846.727503172604,0.015250329121534196,31.26740566145121,70.8109701947486,987.4078649008077,21960.88115675634,0.08241308387248483,27.906439732900132,320.68584756691047,948.6074738966837,4,7,2,28,9,3,2,27,"[66, 0, 13, 98]",55
8,0.7406871835440735,0.5312582701947919,9846.724957378194,0.015356620689802467,31.27594520490035,72.41351983699376,977.3905655511525,21960.88115675634,0.0829095412326157,27.896227532647504,316.4177754339337,954.0330068165525,4,7,2,28,9,3,2,27,"[66, 0, 13, 98]",55
9,0.7308260089300934,0.741297136500832,9846.701221045067,0.010674898669814147,33.27461365432545,28.086336737863483,975.9673654143651,19193.107355670294,0.08309961661101606,28.69219226184615,123.62359620221525,974.3449164733074,7,7,6,49,9,3,8,27,"[66, 0, 13, 98]",76
10,0.7416542222936201,0.41781849877014304,9908.341195023917,0.012607730107768776,31.620639036136115,205.37790698702327,976.3051270466738,19193.107355670294,0.08311062284817954,28.696913228019586,123.52466342105843,968.9247349728712,8,2,7,16,9,3,8,27,"[66, 0, 13, 98]",43
11,0.7433633290737137,0.41733498786948,9909.370465460752,0.012097747194805709,31.608445996746152,204.5355016263757,976.764936783286,19191.89774103025,0.08026346869932358,28.701885600333977,123.58435355603753,966.8614740153857,8,2,7,16,9,3,5,27,"[66, 0, 13, 98]",43
12,0.7435477969685976,0.4092727481009353,9908.341195023917,0.012607730107768774,31.620639036136115,205.37790698702327,922.7080917666304,19193.107355670294,0.08311062284817952,28.69691909991775,123.73257443626085,969.0350126602756,8,2,7,16,9,3,8,27,"[66, 0, 13, 98]",43
13,0.7441796586352458,0.4046636239443514,9909.370465460752,0.012618171331000965,31.555779736820163,196.58579020983197,987.7893012588713,19193.107355670294,0.08315590659064886,28.680112489721257,123.49233405369796,913.397539788637,8,2,5,16,9,3,8,27,"[66, 0, 13, 98]",43
14,0.7447070517113394,0.4046601762924864,9909.370465460752,0.012618162246635369,31.57707184550345,196.58579020983197,987.7677534347155,19193.107355670294,0.08505486768007064,28.680112489721257,123.49233405369796,913.397539788637,8,2,5,16,9,3,8,27,"[66, 0, 13, 98]",43
15,0.7451878462567986,0.38982386495780724,9847.433634492698,0.016162504256667615,33.53620699940476,98.3386207975631,978.71413861917,19193.107355670294,0.08491194524529833,28.669172808020928,124.90386352277616,863.8133436249631,8,2,3,16,9,3,8,27,"[66, 0, 13, 98]",43
16,0.748009997089959,0.3792504333152537,9909.370465460752,0.012618171331000964,31.555779736820163,196.63923222816547,977.2501957276978,19193.107355670294,0.08314696788232513,28.70175471249255,123.49233405369796,825.5200074030445,8,2,5,16,9,3,8,27,"[66, 0, 13, 98]",43
17,0.750099228397481,0.3325364068571445,9858.060140635562,0.017558789504635068,32.72329096088434,208.62241773371042,999.1049655958807,19193.032128685532,0.08321515540465263,27.70544865794822,245.83232609523625,959.3311797877975,8,2,7,16,9,2,3,18,"[66, 63, 13, 98]",34
18,0.7503673103505405,0.33006713499320467,9876.96627177527,0.017558789504635068,32.130686668132036,208.90169839210702,983.6720164462567,19193.032128685532,0.08321515540465263,27.705448657948214,245.8323260952362,959.3311797877975,8,2,5,16,9,2,5,18,"[66, 63, 13, 98]",34
19,0.7514072328512429,0.3279806774532492,9858.060140635562,0.012357532753661058,32.58220194052533,204.62021187853242,965.8495178565663,19193.032128685532,0.08330259438474968,27.687749712383457,245.8326718930781,963.5819699788811,8,2,6,16,9,2,3,18,"[66, 63, 13, 98]",34
20,0.7517848629159541,0.31836521980612953,9858.060140635562,0.012179674935259292,32.58041513654057,176.31200656779768,986.877304906777,19193.032128685532,0.08322921295767988,27.699210474028007,245.84602033537374,891.4713945613622,8,2,7,16,9,2,3,18,"[66, 63, 13, 98]",34
21,0.7524242307453024,0.31757747009863035,9858.060140635562,0.012179674935259292,32.58220194052533,206.59612115413185,999.5337111239107,19193.032128685532,0.08324651513533733,27.70561856941641,245.83267189307816,875.8448684378036,8,2,6,16,9,2,3,18,"[66, 63, 13, 98]",34
22,0.7529261348425876,0.48053750945994106,9811.254257238126,0.009082193534330554,31.652107769994046,187.00282649089317,992.1894970697642,19103.855268867926,0.08656684360375266,29.53799896904668,245.83231624219312,685.2738361934773,4,9,3,36,9,2,3,18,"[66, 0, 13, 98]",54
23,0.7529261348425876,0.48053750945994106,9811.254257238126,0.009082193534330554,31.652107769994046,187.00282649089317,992.1894970697642,19103.855268867926,0.08656684360375266,29.53799896904668,245.83231624219312,685.2738361934773,4,9,3,36,9,2,3,18,"[66, 0, 13, 98]",54
24,0.7530963349853531,0.3153023485377578,9858.060140635562,0.01539819539008034,32.58220194052533,204.6271277839295,983.1973018083842,19193.032128685532,0.08339793462024914,27.694217870247808,245.86575996260416,877.7265569356463,8,2,6,16,9,2,3,18,"[66, 63, 13, 98]",34
25,0.7539583485797425,0.3792504333152536,9912.594031492048,0.012618171331000964,31.555779736820163,221.4332309487921,977.2501957276977,19193.107355670294,0.07691550282914877,28.70175471249255,135.64611430788716,825.5200074030445,8,2,5,16,9,3,8,27,"[66, 0, 13, 98]",43
26,0.7542075600125842,0.2701203130577125,9840.173778274842,0.01304017084605637,7.911470290724301,229.52818190895096,962.0017112903952,19138.11782625378,0.0437568508845973,28.234142646874663,137.64351553671858,966.7506731429069,4,3,7,12,8,2,7,16,"[66, 63, 70, 98]",28
27,0.7550026475216289,0.2687483052286676,9840.173778274842,0.01304017084605637,7.8749974330785255,229.97797294006762,953.2212648541268,19138.11782625378,0.04481579442193591,28.244528731917637,137.64351553671858,964.7609590385773,4,3,7,12,8,2,5,16,"[66, 63, 70, 98]",28
28,0.7553686427331255,0.2664247179495392,9840.173778274842,0.01004777504812025,7.875278618975291,229.97797294006762,933.8580375280569,19138.11782625378,0.04481579442193591,28.24452873191763,137.64351553671858,964.7609590385773,4,3,7,12,8,2,5,16,"[66, 63, 70, 98]",28
29,0.7558157252244594,0.26224568946369714,9840.173778274842,0.013040170846056368,7.911470290724301,229.52818190895096,962.0017112903952,19138.11782625378,0.043787107793339,28.234142646874663,137.64351553671858,917.5342756803107,4,3,7,12,8,2,7,16,"[66, 63, 70, 98]",28
30,0.7574530299345289,0.657464355939366,9958.090791878873,0.00677680641252818,33.2525325305612,194.7495460889521,984.3136187041275,21960.88115675634,0.07694859653525205,29.522133256200238,320.68584756691047,976.8107720656112,5,8,2,40,9,3,5,27,"[66, 62, 13, 98]",67
31,0.7574978838420466,0.6621918807982422,9873.4031483805,0.012885838316831412,34.90852368951729,215.5673328909992,960.7670939338507,18435.385117084454,0.08291214834606772,27.406155263787408,245.42139058898198,459.860400723281,8,7,5,56,9,3,3,27,"[66, 0, 70, 98]",83
32,0.7581314407795433,0.2387058231680563,10781.500315296886,0.009057786051055219,5.616215979966178,283.54182692762316,997.8222072348553,19133.144509775095,0.07780396884652194,29.550688217984153,136.0299539157797,991.3929858322804,4,3,7,12,6,2,5,12,"[66, 63, 68, 98]",24
33,0.7586452104599509,0.23663599328471938,10781.500332779855,0.009041094223925442,5.616229610498863,283.5359531341376,991.7301574509761,19133.144509775273,0.07779402335859045,29.55009587816721,136.04451906984272,980.2364532550184,4,3,7,12,6,2,5,12,"[66, 63, 68, 98]",24
34,0.7587641886739708,0.4216186095540198,9873.392744336572,0.00669552427866001,34.32842940318907,281.8218027627891,978.2674919496219,18423.926810482364,0.07312319150528013,27.470435119808222,246.77352467168913,981.8363364521491,8,2,7,16,9,3,3,27,"[66, 0, 13, 98]",43
35,0.7590157402116331,0.5244338318996814,10781.500314319339,0.01231387247240584,5.616225258276852,282.6608379919877,961.3248123448686,17185.539718047454,0.07703773444676226,28.72368180318026,137.75544282840912,973.9877486149933,4,3,3,12,6,7,5,42,"[66, 63, 68, 98]",54
36,0.7595840603731103,0.23330674519785774,10781.500314580806,0.009041094223925444,5.616243265579506,283.53593589397275,964.6598294012,19133.144509775273,0.07780316867242508,29.550094944820952,136.0446435757385,979.5630472476147,4,3,7,12,6,2,5,12,"[66, 63, 68, 98]",24
37,0.7598772890499075,0.2302872889945385,10781.50031714748,0.01109503519184801,5.6159760199685875,283.5344502451672,992.584089714795,19133.144509775044,0.07779796339528014,29.55020377468522,136.04790750638946,926.4766519063592,4,3,7,12,6,2,5,12,"[66, 63, 68, 98]",24
38,0.7604090336185281,0.2284265491050657,10781.50031714748,0.011089756870409116,5.6161202870727065,283.54838663924556,977.0779239691886,19133.144509775197,0.07778803889269306,29.55020377468522,136.02615441557563,926.4766519063592,4,3,7,12,6,2,5,12,"[66, 63, 68, 98]",24
39,0.76108049603091,0.2259905087190833,10781.5003171033,0.011127715602527014,5.616378448188162,283.53459264307054,962.9585944851269,19133.144509775648,0.07767822193121687,29.550196702412293,136.0476287887366,920.2956448405673,4,3,7,12,6,2,5,12,"[66, 63, 68, 98]",24
40,0.7618607488398281,0.19900890258034482,10781.500314356474,0.009055866606029524,5.616337963476651,283.5219422715123,993.4792979801041,19133.14450977505,0.0785535532459174,29.550103817988152,136.04203138935353,996.0879895161373,4,2,7,8,6,2,7,12,"[66, 63, 68, 98]",20
41,0.7624820990062875,0.1967617849237796,10781.500314327306,0.009054195003805492,5.616259371931958,283.5451665636722,987.8999009072627,19133.144509775095,0.07976784062943562,29.554707330148553,136.02613499552356,981.0816070933215,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
42,0.7632796912297612,0.19389918869004974,10781.500315817146,0.009219977878350466,5.616233127439355,283.5253215888747,980.9192909856424,19133.144509775724,0.0791634482510118,29.556038131085888,136.02660705920997,961.8803784266529,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
43,0.7637843611665214,0.1924032817550389,10781.500315817146,0.009219977878350466,5.616233127439355,283.5253069452478,971.102954527086,19133.144509775724,0.07717705139001158,29.556038131085888,136.02660705921,955.9587116072669,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
44,0.76451348614172,0.18934343214629817,10781.500317108255,0.010950221705474326,5.6161249100951895,283.52511076673545,977.0779239691885,19133.144509775197,0.07778385824058047,29.55580706172181,136.05206483516892,926.4766519063592,4,2,7,8,6,2,5,12,"[66, 63, 68, 98]",20
45,0.7648341658467027,0.33509685398431305,9846.58801762964,0.010952143231325654,33.739602756043844,280.76514387260613,992.1134101569594,17180.27416114527,0.08510927175919578,28.71145827579341,240.40931335141173,979.7706019955529,8,2,3,16,9,2,5,18,"[66, 0, 13, 98]",34
46,0.7652151658638614,0.1871986501395784,10781.50031582279,0.009219977878350466,5.616233127439355,283.5253215888747,962.9585944851269,19133.144509775735,0.07770289835185255,29.556037002998572,136.02658322420476,918.0163548397352,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
47,0.7653384403217037,0.312386434120136,9858.060140635562,0.01289787096609225,32.58220194052533,204.92721335369566,964.972836698248,19193.032128685532,0.08339793462024914,146.57482507157155,245.86575996260416,877.7265569356463,8,2,6,16,9,2,3,18,"[66, 63, 13, 98]",34
48,0.7662396655620727,0.18529547527678186,11190.717603090308,0.008896154371279736,13.5103953143153,283.52460368739537,937.5493088734049,19133.14450977606,0.07854152221681021,29.549672098869724,136.04045323350067,919.096088057579,4,2,3,8,6,2,7,12,"[66, 63, 68, 98]",20
49,0.7664400178317282,0.6757794142666799,9889.4094821484,0.011407476743131277,8.560969544410236,228.49804032453966,992.1769986561062,22005.92498440417,0.045674885245753215,147.722241019762,217.14416900277743,946.6750069431608,4,2,5,8,9,7,5,63,"[66, 63, 70, 98]",71
50,0.7668709074021197,0.1808702616507257,10781.500314354278,0.00890711643514866,5.616461872224902,283.54233670482427,966.3471834432424,19133.14450977517,0.07649389878193136,29.549737996140482,136.03943856946873,863.0207247938857,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
51,0.7677825067409167,0.17672156056429628,10781.500314356474,0.009049908411788942,5.616337963476651,283.52194227151233,993.4792979801041,19133.14450977505,0.0785535532459174,29.550103817988152,136.04203138935353,810.3601393823994,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
52,0.7683118615228482,0.1762765601580766,10781.500314330746,0.009054195003805492,5.616456431932174,283.54617054898097,953.3567422281342,19133.14450977493,0.0765321720074787,29.554838507924032,136.04190591570134,833.4001731652158,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
53,0.7692599948516364,0.17238055019896092,10781.500331922674,0.010781658648821727,5.616157229672188,283.54857653203567,976.7402252045654,19133.144509775033,0.0776940997000994,29.55026738675595,136.04209910555858,785.3444348549642,4,2,7,8,6,2,5,12,"[66, 63, 68, 98]",20
54,0.7700788693351529,0.1696528665724454,10781.50031433671,0.011092148108653353,5.616224049678411,283.5444129900393,995.5613563346834,19133.14450977561,0.07859196620248762,29.555324704637446,136.05631320471431,750.066317213923,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
55,0.7708132893167481,0.16795488989059573,10781.500314340825,0.008908681649616036,5.6162268155749855,283.52242098458885,969.3479601458159,19133.144509775033,0.07709102279552019,29.54972210976485,136.02576484714353,753.392108991087,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
56,0.7713752894318328,0.16557366610526245,10781.500314337209,0.005563234212806989,5.6161066332638505,283.5430135700488,943.1920378929694,18964.45853303009,0.07774401686637407,29.54998588200281,136.04841890783717,750.9858589485408,4,2,3,8,6,2,7,12,"[66, 63, 68, 98]",20
57,0.7717089154226556,0.16469437173769097,10781.500314337209,0.005563234212806989,5.616106633263851,283.52333318382676,943.1920378929694,18964.45853303009,0.07630426280267992,29.54998588200281,136.04838796304645,743.6584058854451,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
58,0.7723177956315377,0.1611438063795557,10781.50031433721,0.00893844964661351,5.6161066332638505,283.5430135700488,943.1920378929694,18964.45853303009,0.07774401686637407,29.54998588200281,136.04841890783717,714.0703612343177,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
59,0.7730413158602565,0.16076429390039731,10781.500314319293,0.011120641454470113,5.6162240496784115,283.5349992234041,995.5613563346834,19133.144509775604,0.07858238551676673,29.55532470463744,136.04268161455562,675.9948782801888,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
60,0.7731077119824884,0.17139484889995815,10781.500314330746,0.009011456821411312,5.871449239055298,283.546170548981,942.5790158484576,19133.14450977493,0.07947092944170524,29.55483850792404,136.04190591570134,799.904396934013,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
61,0.7731577096243745,0.16048053607683388,10781.500314319293,0.011120641454470113,5.616256872203193,283.54627397895285,992.0143835401402,19133.14450977561,0.07859196620248762,29.55532322958949,136.05636324236445,675.9948782801888,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
62,0.7737910583644693,0.6743327827538513,9846.82448241393,0.01027693131983044,33.55973504192913,203.23643603237554,148.88641310977653,17170.341486064623,0.08510552340993216,28.711582746899648,137.3260810707805,975.8384404919695,5,8,7,40,9,7,3,63,"[66, 0, 68, 98]",103
63,0.7744097742167222,0.1569763273247527,10781.500314319337,0.009011710994450257,5.616225258276853,283.5213064768152,960.8483413123761,19133.14450977506,0.07703773444676226,29.55466798368517,136.03461488383968,667.5705001646884,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
64,0.7744907899226909,0.5257117857005635,9806.886827014112,0.012244180570191394,13.608235303971526,218.23765569114687,989.8460612801457,17156.25047714034,0.08562429342967726,28.69695535367069,241.7010358119132,331.6842001443125,4,8,3,32,9,7,3,63,"[66, 0, 13, 98]",95
65,0.7747296678413451,0.6607402752307935,11234.365711688428,0.012141767659736333,34.35563022072041,94.67493793375915,989.8306990540516,15033.388218337417,0.04542585499595038,34.83132554206099,245.03154890170572,976.2401816350455,7,7,5,49,9,2,3,18,"[66, 0, 13, 98]",67
66,0.7747835830060574,0.15609614196569987,10781.500314319339,0.009011710994450257,5.616225258276854,283.5213086249531,949.8460243242158,19133.14450977506,0.0770377085933542,29.55466798368517,136.03461488383968,667.5705001646884,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
67,0.7755127711030069,0.15399591263279414,10781.500314340139,0.01105788544736896,5.616366366275253,283.5223931364888,994.4512982665144,19133.14450977505,0.07778104847307182,29.55020148177989,136.04127680944893,620.3317397622748,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
68,0.7760317677202392,0.47659117454217126,9806.886827014112,0.013111594338938711,31.581493495470543,215.97652393274495,987.9417729796414,17156.250477140336,0.08536030499029328,28.69695037134955,243.9867311734473,891.3878177149223,4,8,3,32,9,2,5,18,"[66, 62, 13, 98]",50
69,0.7763922483240162,0.14981024011132726,11190.717603090308,0.007826276720992922,13.519809018057613,283.53471818012383,950.3035140374755,19133.144509641148,0.07693845315603037,29.549783308327143,136.03666883236403,614.8829915694103,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
70,0.7774232432728719,0.14943697226032507,10781.500314340825,0.00901416897882543,5.616225223703574,283.539008468374,911.1853099841708,19133.14450977506,0.07712030996380101,29.54961497109276,136.02566318999402,637.851228846595,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
71,0.7775383993173397,0.1460587518628724,11190.717603090308,0.008869070426589569,13.512448397159655,283.53953086785106,942.9253054759554,19133.144509775084,0.0771504470382729,29.550241239007843,136.04066924773764,588.539395206633,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
72,0.778610338165061,0.16933215456491696,10781.500315817146,0.008997383356347553,13.373915797231767,283.525449253095,682.7138646505618,19133.144509775724,0.07717705139001158,29.556038131085888,136.02660705921,955.9587116072669,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
73,0.778610338165061,0.16933215456491696,10781.500315817146,0.008997383356347553,13.373915797231767,283.525449253095,682.7138646505618,19133.144509775724,0.07717705139001158,29.556038131085888,136.02660705921,955.9587116072669,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
74,0.7791640559679801,0.14171832304973395,11190.717603090308,0.008869070426589569,13.512448397159655,283.53953086785106,942.9253054759555,19133.144509775084,0.0771504470382729,29.5502403953884,136.04066924773764,552.3691550971461,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
75,0.7793747567714284,0.22874922982260323,9840.173778274842,0.01004777504812025,7.875278618975293,229.97797294006762,929.8434547053855,21945.00173767601,0.043315245959185254,28.24452873191763,137.64351553671858,964.7609590385773,4,2,7,8,8,2,5,16,"[58, 63, 70, 98]",24
76,0.7794277222901106,0.14116720507826908,11190.717603090308,0.008866048768471364,13.511514338901584,283.53953086785106,936.2193241653274,19133.144509775084,0.0771504470382729,29.550240395388393,136.04066924773764,552.2471595420242,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
77,0.7803949455619968,0.1385314461041381,11190.717603090308,0.008917351055911779,13.509989904912706,283.49604870730195,953.0606809848925,19133.144509020563,0.07690408873132452,29.550075329499215,136.02667398592897,519.0549302112223,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
78,0.780991012531647,0.1370998292080543,11190.717603090308,0.008921669440608897,13.50998853539247,283.49604870730195,953.0606809848925,19133.144509020563,0.07690408873132452,29.550075329499215,136.02667398592897,507.12478941052416,4,2,3,8,6,2,5,12,"[66, 63, 68, 98]",20
